code,name,link,type
371100000000,日照市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3711.html,city
371200000000,莱芜市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3712.html,city
371300000000,临沂市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3713.html,city
371400000000,德州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3714.html,city
371500000000,聊城市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3715.html,city
371600000000,滨州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3716.html,city
371700000000,菏泽市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3717.html,city
410100000000,郑州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4101.html,city
410200000000,开封市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4102.html,city
410300000000,洛阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4103.html,city
410400000000,平顶山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4104.html,city
410500000000,安阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4105.html,city
410600000000,鹤壁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4106.html,city
410700000000,新乡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4107.html,city
410800000000,焦作市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4108.html,city
410900000000,濮阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4109.html,city
411000000000,许昌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4110.html,city
411100000000,漯河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/41/4111.html,city
